gene_id	seqlen
LOC_Os05g31920.1	1087
LOC_Os05g22712.1	144
LOC_Os05g01990.1	592
LOC_Os05g01990.2	435
LOC_Os05g47960.1	176
LOC_Os05g28450.1	144
LOC_Os05g27180.1	167
LOC_Os05g18860.1	126
LOC_Os05g14010.1	416
LOC_Os05g34690.1	172
LOC_Os05g11990.1	482
LOC_Os05g11990.2	432
LOC_Os05g28190.1	473
LOC_Os05g25460.1	120
LOC_Os05g30900.1	343
LOC_Os05g08660.1	411
LOC_Os05g39390.1	521
LOC_Os05g24510.1	69
LOC_Os05g49280.1	251
LOC_Os05g30940.1	273
LOC_Os05g11250.1	225
LOC_Os05g27390.1	337
LOC_Os05g16350.1	1040
LOC_Os05g39200.1	371
LOC_Os05g11300.1	200
LOC_Os05g15700.1	140
LOC_Os05g40220.1	591
LOC_Os05g40220.2	591
LOC_Os05g29829.1	70
LOC_Os05g41060.1	182
LOC_Os05g51790.1	1066
LOC_Os05g51790.2	1041
LOC_Os05g45660.2	377
LOC_Os05g30710.1	665
LOC_Os05g43750.1	55
LOC_Os05g25400.1	248
LOC_Os05g33670.1	96
LOC_Os05g25170.1	926
LOC_Os05g34640.1	259
LOC_Os05g36370.1	486
LOC_Os05g35330.1	149
LOC_Os05g31010.1	121
LOC_Os05g32390.1	927
LOC_Os05g51430.1	142
LOC_Os05g12020.1	72
LOC_Os05g07626.1	257
LOC_Os05g02790.1	1035
LOC_Os05g06420.1	289
LOC_Os05g34280.1	89
LOC_Os05g36190.1	446
LOC_Os05g13400.1	289
LOC_Os05g11120.1	194
LOC_Os05g22614.1	496
LOC_Os05g22614.3	469
LOC_Os05g22614.4	339
LOC_Os05g26750.1	154
LOC_Os05g25180.1	464
LOC_Os05g33480.1	793
LOC_Os05g23250.1	1307
LOC_Os05g36050.1	529
LOC_Os05g50140.2	592
LOC_Os05g50140.1	592
LOC_Os05g45770.1	270
LOC_Os05g45770.2	232
LOC_Os05g29090.1	603
LOC_Os05g43540.1	272
LOC_Os05g38710.1	1027
LOC_Os05g38710.2	885
LOC_Os05g38710.3	861
LOC_Os05g45290.1	164
LOC_Os05g46330.1	439
LOC_Os05g50180.1	174
LOC_Os05g49860.1	153
LOC_Os05g45510.1	156
LOC_Os05g11470.1	165
LOC_Os05g02920.1	194
LOC_Os05g14180.1	258
LOC_Os05g14180.2	236
LOC_Os05g06830.1	60
LOC_Os05g48980.1	218
LOC_Os05g23590.1	678
LOC_Os05g14990.1	69
LOC_Os05g34210.1	533
LOC_Os05g15330.1	131
LOC_Os05g43920.1	700
LOC_Os05g35490.1	121
LOC_Os05g37040.1	133
LOC_Os05g18970.1	390
LOC_Os05g40910.1	187
LOC_Os05g43380.1	375
LOC_Os05g43380.2	231
LOC_Os05g38610.1	178
LOC_Os05g40820.2	162
LOC_Os05g40820.1	162
LOC_Os05g40820.3	107
LOC_Os05g45830.1	710
LOC_Os05g41400.1	469
LOC_Os05g14740.1	200
LOC_Os05g29860.2	289
LOC_Os05g29860.1	289
LOC_Os05g29860.3	236
LOC_Os05g25960.1	568
LOC_Os05g36184.1	69
LOC_Os05g13500.1	116
LOC_Os05g51710.1	251
LOC_Os05g48470.1	217
LOC_Os05g51640.1	307
LOC_Os05g51640.2	307
LOC_Os05g09350.1	137
LOC_Os05g41580.1	1074
LOC_Os05g49100.1	420
LOC_Os05g29010.2	452
LOC_Os05g29010.1	167
LOC_Os05g38470.2	224
LOC_Os05g38470.1	224
LOC_Os05g46160.1	404
LOC_Os05g08840.1	854
LOC_Os05g32360.1	520
LOC_Os05g48760.1	519
LOC_Os05g22724.1	121
LOC_Os05g29150.1	175
LOC_Os05g18570.1	1147
LOC_Os05g08620.1	95
LOC_Os05g09724.1	251
LOC_Os05g11810.1	379
LOC_Os05g11810.2	189
LOC_Os05g12100.1	146
LOC_Os05g28040.1	285
LOC_Os05g04110.1	87
LOC_Os05g27320.2	615
LOC_Os05g27320.1	598
LOC_Os05g27660.1	104
LOC_Os05g07550.1	827
LOC_Os05g32474.1	52
LOC_Os05g25370.1	847
LOC_Os05g40050.1	918
LOC_Os05g40050.2	907
LOC_Os05g40180.1	592
LOC_Os05g07300.1	815
LOC_Os05g07300.2	682
LOC_Os05g33260.2	159
LOC_Os05g33260.3	159
LOC_Os05g34300.1	119
LOC_Os05g24140.1	70
LOC_Os05g42250.1	692
LOC_Os05g19380.1	794
LOC_Os05g39710.1	172
LOC_Os05g06500.1	168
LOC_Os05g19954.1	343
LOC_Os05g19954.2	224
LOC_Os05g19954.3	222
LOC_Os05g19954.4	206
LOC_Os05g05200.1	522
LOC_Os05g50720.1	248
LOC_Os05g07120.1	272
LOC_Os05g07120.2	272
LOC_Os05g02460.1	174
LOC_Os05g47900.1	253
LOC_Os05g46830.1	227
LOC_Os05g05280.1	387
LOC_Os05g05830.1	293
LOC_Os05g05830.2	225
LOC_Os05g02110.1	594
LOC_Os05g45180.1	479
LOC_Os05g03770.1	365
LOC_Os05g06440.1	348
LOC_Os05g46845.1	76
LOC_Os05g45470.1	180
LOC_Os05g06480.1	771
LOC_Os05g48670.1	399
LOC_Os05g38690.1	370
LOC_Os05g08490.1	253
LOC_Os05g38560.1	119
LOC_Os05g16300.1	489
LOC_Os05g35110.1	377
LOC_Os05g46300.1	544
LOC_Os05g30870.1	492
LOC_Os05g30870.2	468
LOC_Os05g30870.3	454
LOC_Os05g24560.1	282
LOC_Os05g04840.1	128
LOC_Os05g27120.1	181
LOC_Os05g34180.1	294
LOC_Os05g30695.1	121
LOC_Os05g48340.1	527
LOC_Os05g48340.2	501
LOC_Os05g48340.3	483
LOC_Os05g44792.1	1199
LOC_Os05g44430.1	117
LOC_Os05g49770.1	609
LOC_Os05g49770.2	605
LOC_Os05g36910.1	275
LOC_Os05g36910.2	214
LOC_Os05g47700.1	95
LOC_Os05g05020.1	108
LOC_Os05g07890.1	181
LOC_Os05g05060.1	79
LOC_Os05g15880.1	294
LOC_Os05g45870.1	403
LOC_Os05g06310.1	189
LOC_Os05g37200.1	355
LOC_Os05g37200.2	302
LOC_Os05g37200.3	257
LOC_Os05g14580.1	184
LOC_Os05g42200.1	195
LOC_Os05g11650.1	486
LOC_Os05g38050.1	71
LOC_Os05g32750.1	148
LOC_Os05g36260.1	225
LOC_Os05g42400.1	52
LOC_Os05g12440.1	135
LOC_Os05g44140.1	146
LOC_Os05g30420.1	196
LOC_Os05g40212.1	106
LOC_Os05g49970.1	684
LOC_Os05g49970.2	548
LOC_Os05g49970.3	542
LOC_Os05g15920.1	298
LOC_Os05g11560.1	287
LOC_Os05g11560.2	221
LOC_Os05g19000.1	499
LOC_Os05g51420.1	306
LOC_Os05g51420.2	302
LOC_Os05g51420.3	289
LOC_Os05g51420.4	289
LOC_Os05g51420.5	289
LOC_Os05g51420.6	289
LOC_Os05g51420.7	289
LOC_Os05g05320.1	455
LOC_Os05g05320.2	350
LOC_Os05g39970.1	155
LOC_Os05g38010.1	130
LOC_Os05g12800.1	89
LOC_Os05g02990.2	195
LOC_Os05g02990.1	195
LOC_Os05g02990.3	166
LOC_Os05g13580.1	159
LOC_Os05g46740.1	1034
LOC_Os05g46740.2	1034
LOC_Os05g01070.1	66
LOC_Os05g09580.1	90
LOC_Os05g16400.1	517
LOC_Os05g24950.1	763
LOC_Os05g16090.1	87
LOC_Os05g39150.1	440
LOC_Os05g27580.1	253
LOC_Os05g43230.1	451
LOC_Os05g46790.1	187
LOC_Os05g05290.1	181
LOC_Os05g08360.1	310
LOC_Os05g08360.2	262
LOC_Os05g48280.1	594
LOC_Os05g14460.1	1034
LOC_Os05g35210.1	57
LOC_Os05g44590.2	559
LOC_Os05g44590.3	555
LOC_Os05g44590.4	490
LOC_Os05g44590.5	463
LOC_Os05g05790.1	594
LOC_Os05g01350.1	831
LOC_Os05g01610.1	918
LOC_Os05g02100.1	127
LOC_Os05g03860.1	149
LOC_Os05g05330.1	545
LOC_Os05g40890.2	101
LOC_Os05g10690.1	288
LOC_Os05g14610.1	866
LOC_Os05g28630.1	532
LOC_Os05g20570.1	182
LOC_Os05g40850.1	193
LOC_Os05g16200.1	1045
LOC_Os05g08540.1	385
LOC_Os05g20320.1	397
LOC_Os05g51590.1	278
LOC_Os05g41780.1	237
LOC_Os05g08730.1	312
LOC_Os05g12170.1	351
LOC_Os05g12170.2	345
LOC_Os05g12170.5	345
LOC_Os05g12170.4	275
LOC_Os05g12170.6	211
LOC_Os05g15120.1	104
LOC_Os05g38960.1	194
LOC_Os05g23420.1	445
LOC_Os05g14960.1	117
LOC_Os05g15850.1	294
LOC_Os05g45090.1	478
LOC_Os05g34840.1	146
LOC_Os05g07280.1	228
LOC_Os05g35030.1	114
LOC_Os05g34770.1	113
LOC_Os05g23350.1	572
LOC_Os05g32580.1	530
LOC_Os05g32580.2	441
LOC_Os05g32580.3	441
LOC_Os05g01440.1	1416
LOC_Os05g18870.1	95
LOC_Os05g23860.1	446
LOC_Os05g35050.1	152
LOC_Os05g34460.1	615
LOC_Os05g36010.1	762
LOC_Os05g09680.1	223
LOC_Os05g48880.1	170
LOC_Os05g48880.2	128
LOC_Os05g37650.1	125
LOC_Os05g41010.1	320
LOC_Os05g34800.1	254
LOC_Os05g32530.1	985
LOC_Os05g23780.1	219
LOC_Os05g45430.1	472
LOC_Os05g14980.1	67
LOC_Os05g04380.1	343
LOC_Os05g04380.2	241
LOC_Os05g24980.1	149
LOC_Os05g01675.1	751
LOC_Os05g30480.1	670
LOC_Os05g32210.1	495
LOC_Os05g16250.1	287
LOC_Os05g28280.1	394
LOC_Os05g50210.1	416
LOC_Os05g31290.1	130
LOC_Os05g28310.1	178
LOC_Os05g50500.1	298
LOC_Os05g06660.2	484
LOC_Os05g06660.1	483
LOC_Os05g33860.1	319
LOC_Os05g17800.1	119
LOC_Os05g37610.1	177
LOC_Os05g46180.1	431
LOC_Os05g13830.1	254
LOC_Os05g46230.1	365
LOC_Os05g15180.1	151
LOC_Os05g15180.2	150
LOC_Os05g11010.1	294
LOC_Os05g18280.1	124
LOC_Os05g38880.1	107
LOC_Os05g48240.1	610
LOC_Os05g48240.4	456
LOC_Os05g13960.1	378
LOC_Os05g13960.2	354
LOC_Os05g08440.1	425
LOC_Os05g12808.1	296
LOC_Os05g14140.1	168
LOC_Os05g41100.1	657
LOC_Os05g50470.1	277
LOC_Os05g23000.1	65
LOC_Os05g06530.1	114
LOC_Os05g06530.2	114
LOC_Os05g33590.1	582
LOC_Os05g11750.2	425
LOC_Os05g11750.1	425
LOC_Os05g11750.3	425
LOC_Os05g34890.1	229
LOC_Os05g09370.1	422
LOC_Os05g09370.2	422
LOC_Os05g09370.4	422
LOC_Os05g09370.3	180
LOC_Os05g42070.1	271
LOC_Os05g35630.1	150
LOC_Os05g27350.1	93
LOC_Os05g04550.1	455
LOC_Os05g27090.1	154
LOC_Os05g43910.1	523
LOC_Os05g31350.1	333
LOC_Os05g23130.1	231
LOC_Os05g04120.1	594
LOC_Os05g49630.1	665
LOC_Os05g11680.1	401
LOC_Os05g47860.1	109
LOC_Os05g12300.3	121
LOC_Os05g12300.1	121
LOC_Os05g12300.2	121
LOC_Os05g32820.1	613
LOC_Os05g36980.1	320
LOC_Os05g09500.1	464
LOC_Os05g51130.1	485
LOC_Os05g07870.1	415
LOC_Os05g12040.1	501
LOC_Os05g39800.1	562
LOC_Os05g35450.1	81
LOC_Os05g44320.1	889
LOC_Os05g44320.2	773
LOC_Os05g44320.3	773
LOC_Os05g40950.1	242
LOC_Os05g12510.1	194
LOC_Os05g13300.1	597
LOC_Os05g08340.1	77
LOC_Os05g37090.1	167
LOC_Os05g32160.1	104
LOC_Os05g38370.1	187
LOC_Os05g38370.2	140
LOC_Os05g38370.3	139
LOC_Os05g14930.1	768
LOC_Os05g03310.1	663
LOC_Os05g39670.1	221
LOC_Os05g43280.1	1262
LOC_Os05g28050.1	221
LOC_Os05g05970.1	128
LOC_Os05g49340.1	169
LOC_Os05g31525.1	182
LOC_Os05g08460.1	391
LOC_Os05g27880.2	807
LOC_Os05g27880.1	807
LOC_Os05g27880.3	682
LOC_Os05g38180.1	274
LOC_Os05g38180.4	274
LOC_Os05g38180.2	252
LOC_Os05g38180.3	220
LOC_Os05g14040.1	71
LOC_Os05g40150.1	1133
LOC_Os05g38130.1	162
LOC_Os05g38150.2	717
LOC_Os05g38150.1	717
LOC_Os05g04310.1	106
LOC_Os05g34010.1	599
LOC_Os05g39000.1	870
LOC_Os05g03500.1	364
LOC_Os05g09050.1	367
LOC_Os05g40360.1	262
LOC_Os05g38760.1	104
LOC_Os05g04130.1	246
LOC_Os05g13690.1	130
LOC_Os05g15100.1	406
LOC_Os05g51390.1	267
LOC_Os05g51390.2	189
LOC_Os05g34630.1	404
LOC_Os05g39850.1	771
LOC_Os05g44350.1	318
LOC_Os05g30000.1	78
LOC_Os05g05610.1	86
LOC_Os05g33320.1	241
LOC_Os05g42260.1	62
LOC_Os05g03460.1	444
LOC_Os05g30750.5	775
LOC_Os05g30750.1	775
LOC_Os05g30750.2	775
LOC_Os05g30750.3	775
LOC_Os05g30750.4	775
LOC_Os05g30750.6	775
LOC_Os05g30750.7	775
LOC_Os05g11310.1	418
LOC_Os05g50840.1	356
LOC_Os05g50840.2	305
LOC_Os05g42180.1	324
LOC_Os05g28860.1	581
LOC_Os05g28860.2	493
LOC_Os05g38450.1	601
LOC_Os05g50340.1	91
LOC_Os05g30800.1	308
LOC_Os05g01490.1	207
LOC_Os05g01490.2	115
LOC_Os05g25950.1	243
LOC_Os05g47530.1	187
LOC_Os05g30920.1	250
LOC_Os05g30920.2	166
LOC_Os05g30920.3	118
LOC_Os05g29974.1	352
LOC_Os05g29974.2	234
LOC_Os05g35780.1	163
LOC_Os05g48630.1	150
LOC_Os05g48630.2	143
LOC_Os05g32980.1	100
LOC_Os05g11064.1	68
LOC_Os05g35610.1	111
LOC_Os05g14830.1	87
LOC_Os05g25070.1	420
LOC_Os05g11100.1	99
LOC_Os05g30510.1	198
LOC_Os05g25040.1	111
LOC_Os05g25040.2	111
LOC_Os05g33880.1	189
LOC_Os05g33880.2	185
LOC_Os05g09550.1	243
LOC_Os05g09550.2	237
LOC_Os05g09550.3	169
LOC_Os05g25060.1	875
LOC_Os05g35560.1	111
LOC_Os05g28960.1	405
LOC_Os05g28960.2	397
LOC_Os05g46580.1	356
LOC_Os05g45670.1	436
LOC_Os05g33420.1	350
LOC_Os05g07940.1	209
LOC_Os05g07940.2	177
LOC_Os05g07940.5	137
LOC_Os05g07940.3	124
LOC_Os05g07940.4	107
LOC_Os05g51240.1	300
LOC_Os05g26368.1	105
LOC_Os05g28750.1	61
LOC_Os05g03780.1	419
LOC_Os05g27000.1	227
LOC_Os05g38820.4	144
LOC_Os05g45875.1	415
LOC_Os05g45875.2	372
LOC_Os05g14970.1	508
LOC_Os05g40780.1	123
LOC_Os05g06930.1	76
LOC_Os05g47446.1	129
LOC_Os05g47446.2	127
LOC_Os05g34000.1	626
LOC_Os05g30690.1	72
LOC_Os05g14850.1	163
LOC_Os05g27050.1	131
LOC_Os05g10710.1	786
LOC_Os05g45340.1	1024
LOC_Os05g34060.1	83
LOC_Os05g30410.1	111
LOC_Os05g10210.1	266
LOC_Os05g28730.1	239
LOC_Os05g35830.1	181
LOC_Os05g06630.1	471
LOC_Os05g30930.1	67
LOC_Os05g24900.1	608
LOC_Os05g25840.3	727
LOC_Os05g25840.1	521
LOC_Os05g23790.1	312
LOC_Os05g37710.1	62
LOC_Os05g48680.1	80
LOC_Os05g16160.1	164
LOC_Os05g01256.2	340
LOC_Os05g01256.1	340
LOC_Os05g17690.1	120
LOC_Os05g01280.2	73
LOC_Os05g01280.1	73
LOC_Os05g11950.1	371
LOC_Os05g11950.2	316
LOC_Os05g31370.1	191
LOC_Os05g50260.1	272
LOC_Os05g47670.1	365
LOC_Os05g35910.1	205
LOC_Os05g49820.1	660
LOC_Os05g49820.2	490
LOC_Os05g29900.1	174
LOC_Os05g37730.1	316
LOC_Os05g33630.1	776
LOC_Os05g33630.2	776
LOC_Os05g33630.3	747
LOC_Os05g33630.4	747
LOC_Os05g33630.5	646
LOC_Os05g33630.6	482
LOC_Os05g17810.1	871
LOC_Os05g45954.1	432
LOC_Os05g13860.1	173
LOC_Os05g29735.1	149
LOC_Os05g51350.1	454
LOC_Os05g32810.1	374
LOC_Os05g36100.1	365
LOC_Os05g22440.1	504
LOC_Os05g51160.1	271
LOC_Os05g51160.2	207
LOC_Os05g43960.1	495
LOC_Os05g10920.1	287
LOC_Os05g44210.1	860
LOC_Os05g44210.2	476
LOC_Os05g51230.1	587
LOC_Os05g45110.1	473
LOC_Os05g42420.1	86
LOC_Os05g17210.1	186
LOC_Os05g07690.2	133
LOC_Os05g07690.1	133
LOC_Os05g07690.3	102
LOC_Os05g03910.1	398
LOC_Os05g50950.1	843
LOC_Os05g22880.1	82
LOC_Os05g03330.1	330
LOC_Os05g18940.1	136
LOC_Os05g06220.1	60
LOC_Os05g06960.1	98
LOC_Os05g27670.1	198
LOC_Os05g08590.1	124
LOC_Os05g48850.1	315
LOC_Os05g38720.1	459
LOC_Os05g23670.1	972
LOC_Os05g09490.1	273
LOC_Os05g09490.2	273
LOC_Os05g11130.1	504
LOC_Os05g35700.1	154
LOC_Os05g03060.1	614
LOC_Os05g08850.1	517
LOC_Os05g08854.1	119
LOC_Os05g08854.2	67
LOC_Os05g09704.1	252
LOC_Os05g41680.1	478
LOC_Os05g44120.1	138
LOC_Os05g37420.1	141
LOC_Os05g30990.1	212
LOC_Os05g29990.1	448
LOC_Os05g39840.1	567
LOC_Os05g23255.1	73
LOC_Os05g12710.1	111
LOC_Os05g47545.1	492
LOC_Os05g24550.1	435
LOC_Os05g24550.2	404
LOC_Os05g24550.3	390
LOC_Os05g24550.4	359
LOC_Os05g24550.5	359
LOC_Os05g24550.6	359
LOC_Os05g15300.1	229
LOC_Os05g13850.1	254
LOC_Os05g28980.1	234
LOC_Os05g28980.2	227
LOC_Os05g28980.3	225
LOC_Os05g28980.6	154
LOC_Os05g11140.1	636
LOC_Os05g11140.2	608
LOC_Os05g11140.3	608
LOC_Os05g13670.1	78
LOC_Os05g06190.1	216
LOC_Os05g03640.1	369
LOC_Os05g18130.1	205
LOC_Os05g41810.1	723
LOC_Os05g41810.2	695
LOC_Os05g12680.1	676
LOC_Os05g48780.1	141
LOC_Os05g10480.1	147
LOC_Os05g13904.1	102
LOC_Os05g28300.1	1252
LOC_Os05g14470.1	124
LOC_Os05g12540.1	81
LOC_Os05g01090.1	506
LOC_Os05g01090.2	502
LOC_Os05g01090.3	500
LOC_Os05g24390.1	59
LOC_Os05g15870.1	210
LOC_Os05g41930.2	315
LOC_Os05g41930.1	315
LOC_Os05g41930.3	315
LOC_Os05g45040.1	309
LOC_Os05g02040.1	952
LOC_Os05g49000.1	296
LOC_Os05g30320.1	97
LOC_Os05g30280.3	518
LOC_Os05g30280.1	382
LOC_Os05g30280.2	183
LOC_Os05g08240.1	152
LOC_Os05g48800.2	227
LOC_Os05g48800.1	227
LOC_Os05g48800.3	201
LOC_Os05g07960.1	390
LOC_Os05g04140.1	111
LOC_Os05g37110.1	136
LOC_Os05g18830.1	589
LOC_Os05g44190.1	1056
LOC_Os05g19120.1	123
LOC_Os05g31140.1	335
LOC_Os05g31140.2	301
LOC_Os05g31140.3	301
LOC_Os05g07470.1	549
LOC_Os05g18710.1	712
LOC_Os05g07090.1	431
LOC_Os05g07090.3	296
LOC_Os05g31320.1	240
LOC_Os05g01300.1	181
LOC_Os05g03430.1	877
LOC_Os05g03430.2	876
LOC_Os05g03430.3	798
LOC_Os05g43600.1	91
LOC_Os05g34710.1	152
LOC_Os05g16670.2	410
LOC_Os05g16395.1	81
LOC_Os05g32670.1	261
LOC_Os05g19630.2	315
LOC_Os05g19630.1	315
LOC_Os05g04670.1	53
LOC_Os05g46280.1	106
LOC_Os05g02290.1	410
LOC_Os05g02130.1	451
LOC_Os05g23620.1	305
LOC_Os05g23620.2	305
LOC_Os05g23620.3	305
LOC_Os05g23620.4	256
LOC_Os05g48220.1	112
LOC_Os05g48220.2	112
LOC_Os05g01470.1	1091
LOC_Os05g01470.2	1085
LOC_Os05g01470.3	684
LOC_Os05g05750.1	102
LOC_Os05g02810.1	408
LOC_Os05g31610.1	1443
LOC_Os05g38420.1	575
LOC_Os05g02250.1	142
LOC_Os05g13380.1	622
LOC_Os05g19570.1	256
LOC_Os05g34970.1	179
LOC_Os05g01620.1	463
LOC_Os05g43680.1	123
LOC_Os05g37450.1	374
LOC_Os05g45230.1	182
LOC_Os05g23760.1	151
LOC_Os05g13770.1	783
LOC_Os05g46420.1	177
LOC_Os05g49180.1	853
LOC_Os05g41820.1	107
LOC_Os05g10380.1	288
LOC_Os05g37900.1	245
LOC_Os05g41200.1	156
LOC_Os05g30530.1	264
LOC_Os05g43790.1	355
LOC_Os05g43790.2	317
LOC_Os05g43790.3	131
LOC_Os05g48330.1	495
LOC_Os05g47810.1	269
LOC_Os05g47780.1	812
LOC_Os05g50320.1	65
LOC_Os05g50130.1	307
LOC_Os05g39350.1	501
LOC_Os05g12390.1	184
LOC_Os05g19280.1	383
LOC_Os05g19280.2	288
LOC_Os05g44540.1	317
LOC_Os05g12030.1	282
LOC_Os05g35480.1	805
LOC_Os05g25670.1	100
LOC_Os05g08450.1	136
LOC_Os05g11090.1	217
LOC_Os05g11090.2	137
LOC_Os05g27800.1	143
LOC_Os05g12080.1	117
LOC_Os05g34830.1	323
LOC_Os05g34830.2	258
LOC_Os05g34830.3	258
LOC_Os05g27540.1	298
LOC_Os05g01900.1	285
LOC_Os05g44340.1	913
LOC_Os05g41610.1	351
LOC_Os05g02060.1	147
LOC_Os05g50120.1	583
LOC_Os05g09470.1	168
LOC_Os05g29880.3	725
LOC_Os05g29880.1	504
LOC_Os05g29880.2	466
LOC_Os05g47950.1	491
LOC_Os05g05660.1	806
LOC_Os05g37500.1	2056
LOC_Os05g02754.1	156
LOC_Os05g11160.1	251
LOC_Os05g20910.1	98
LOC_Os05g01860.1	101
LOC_Os05g25350.1	842
LOC_Os05g12640.1	288
LOC_Os05g12640.2	270
LOC_Os05g12640.3	262
LOC_Os05g12640.6	260
LOC_Os05g12640.4	223
LOC_Os05g22718.1	137
LOC_Os05g14000.1	972
LOC_Os05g16220.1	100
LOC_Os05g13360.1	411
LOC_Os05g51900.1	83
LOC_Os05g08640.1	440
LOC_Os05g06880.1	250
LOC_Os05g23430.2	182
LOC_Os05g05510.1	392
LOC_Os05g04990.1	360
LOC_Os05g06990.1	843
LOC_Os05g44900.1	174
LOC_Os05g14870.1	55
LOC_Os05g50490.3	282
LOC_Os05g50490.1	271
LOC_Os05g50490.2	269
LOC_Os05g07180.1	535
LOC_Os05g16054.2	134
LOC_Os05g16054.1	133
LOC_Os05g39690.1	319
LOC_Os05g32410.1	163
LOC_Os05g39100.1	52
LOC_Os05g11070.1	413
LOC_Os05g44310.1	744
LOC_Os05g50680.1	283
LOC_Os05g23340.1	451
LOC_Os05g37600.1	487
LOC_Os05g02630.1	196
LOC_Os05g07430.1	111
LOC_Os05g32130.1	174
LOC_Os05g45000.1	272
LOC_Os05g41370.1	681
LOC_Os05g41150.1	514
LOC_Os05g32200.1	282
LOC_Os05g09060.1	412
LOC_Os05g11520.1	429
LOC_Os05g08770.2	415
LOC_Os05g08770.1	415
LOC_Os05g43595.1	80
LOC_Os05g32310.1	90
LOC_Os05g45730.1	205
LOC_Os05g38170.1	302
LOC_Os05g13550.1	156
LOC_Os05g46570.1	321
LOC_Os05g06670.1	383
LOC_Os05g02370.1	104
LOC_Os05g14900.1	137
LOC_Os05g04360.1	390
LOC_Os05g03930.1	69
LOC_Os05g36994.1	75
LOC_Os05g44550.1	367
LOC_Os05g35150.1	156
LOC_Os05g44410.1	165
LOC_Os05g43120.1	376
LOC_Os05g25880.1	204
LOC_Os05g50380.1	520
LOC_Os05g50380.2	520
LOC_Os05g04470.1	333
LOC_Os05g50220.1	272
LOC_Os05g50220.2	188
LOC_Os05g36350.1	552
LOC_Os05g36330.1	68
LOC_Os05g07880.1	825
LOC_Os05g07880.2	825
LOC_Os05g07450.1	805
LOC_Os05g05310.2	608
LOC_Os05g05310.1	608
LOC_Os05g46395.1	139
LOC_Os05g15080.1	123
LOC_Os05g47620.1	348
LOC_Os05g36310.1	221
LOC_Os05g46590.1	69
LOC_Os05g28690.1	1002
LOC_Os05g11230.1	117
LOC_Os05g38770.1	418
LOC_Os05g51060.1	249
LOC_Os05g24660.1	342
LOC_Os05g05710.1	489
LOC_Os05g30350.1	534
LOC_Os05g30350.2	430
LOC_Os05g12010.1	59
LOC_Os05g05850.1	173
LOC_Os05g45880.1	353
LOC_Os05g06680.1	114
LOC_Os05g06680.2	114
LOC_Os05g33830.1	230
LOC_Os05g03320.1	562
LOC_Os05g43140.1	167
LOC_Os05g09460.1	98
LOC_Os05g50700.1	330
LOC_Os05g31160.1	416
LOC_Os05g31160.2	271
LOC_Os05g44050.1	207
LOC_Os05g25090.1	200
LOC_Os05g10580.1	420
LOC_Os05g49460.1	523
LOC_Os05g37630.1	235
LOC_Os05g38480.1	585
LOC_Os05g16360.1	320
LOC_Os05g30430.1	412
LOC_Os05g30430.2	299
LOC_Os05g01080.1	167
LOC_Os05g46560.1	545
LOC_Os05g46560.2	545
LOC_Os05g38810.1	1413
LOC_Os05g45810.1	211
LOC_Os05g38530.1	647
LOC_Os05g01540.1	427
LOC_Os05g01540.2	426
LOC_Os05g05620.1	200
LOC_Os05g09620.1	1117
LOC_Os05g09620.2	979
LOC_Os05g51190.2	532
LOC_Os05g51190.3	489
LOC_Os05g51190.4	489
LOC_Os05g51190.5	489
LOC_Os05g44760.1	508
LOC_Os05g39590.3	262
LOC_Os05g39590.1	262
LOC_Os05g39590.2	262
LOC_Os05g07720.1	442
LOC_Os05g37130.1	286
LOC_Os05g37130.2	255
LOC_Os05g37130.3	255
LOC_Os05g37130.4	255
LOC_Os05g37130.5	255
LOC_Os05g14370.1	309
LOC_Os05g02440.1	116
LOC_Os05g39910.1	97
LOC_Os05g02020.1	396
LOC_Os05g02020.2	394
LOC_Os05g04960.1	325
LOC_Os05g50900.1	493
LOC_Os05g31090.1	248
LOC_Os05g01210.1	167
LOC_Os05g01210.2	167
LOC_Os05g01210.3	103
LOC_Os05g15890.1	857
LOC_Os05g15890.2	560
LOC_Os05g15890.3	424
LOC_Os05g01560.1	167
LOC_Os05g01560.2	142
LOC_Os05g16315.1	174
LOC_Os05g01710.1	107
LOC_Os05g01710.2	107
LOC_Os05g01710.3	107
LOC_Os05g08740.1	284
LOC_Os05g38120.1	581
LOC_Os05g39720.1	573
LOC_Os05g30570.1	341
LOC_Os05g43252.1	712
LOC_Os05g43252.2	712
LOC_Os05g41166.1	395
LOC_Os05g28880.1	83
LOC_Os05g20010.1	118
LOC_Os05g34914.1	51
LOC_Os05g38280.1	328
LOC_Os05g46620.1	339
LOC_Os05g45610.1	86
LOC_Os05g27780.1	174
LOC_Os05g39374.1	66
LOC_Os05g39374.2	59
LOC_Os05g39374.3	53
LOC_Os05g51180.1	384
LOC_Os05g25990.1	241
LOC_Os05g41910.1	678
LOC_Os05g27510.1	88
LOC_Os05g26100.1	785
LOC_Os05g14410.1	885
LOC_Os05g02564.1	102
LOC_Os05g03574.3	137
LOC_Os05g03574.1	137
LOC_Os05g03574.2	137
LOC_Os05g15170.1	227
LOC_Os05g30210.1	536
LOC_Os05g25914.1	66
LOC_Os05g43576.1	385
LOC_Os05g49430.1	320
LOC_Os05g49430.2	150
LOC_Os05g11710.1	183
LOC_Os05g25620.1	190
LOC_Os05g49620.1	278
LOC_Os05g12260.1	210
LOC_Os05g23720.1	381
LOC_Os05g14270.1	433
